Date,Open,High,Low,Close,Adj Close,Volume
24-05-1989,1.616071463,1.705357194,1.616071463,1.705357194,1.376315236,74401600
25-05-1989,1.6875,1.75,1.6875,1.723214269,1.390727043,58091600
26-05-1989,1.723214269,1.75,1.714285731,1.732142806,1.397932887,28128800
30-05-1989,1.723214269,1.75,1.691964269,1.696428537,1.369109869,27980400
31-05-1989,1.696428537,1.71875,1.678571463,1.705357194,1.376315236,28803600
01-06-1989,1.705357194,1.758928537,1.696428537,1.741071463,1.405138493,44875600
02-06-1989,1.732142806,1.767857194,1.732142806,1.75,1.412344456,31119200
05-06-1989,1.741071463,1.75,1.660714269,1.678571463,1.354697227,31029600
06-06-1989,1.669642806,1.678571463,1.651785731,1.669642806,1.34749198,36251600
07-06-1989,1.669642806,1.732142806,1.669642806,1.723214269,1.390727043,43918000
08-06-1989,1.732142806,1.75,1.6875,1.700892806,1.372712255,44503200
09-06-1989,1.6875,1.705357194,1.660714269,1.678571463,1.354697227,23604000
12-06-1989,1.669642806,1.705357194,1.651785731,1.696428537,1.369109869,20216000
13-06-1989,1.696428537,1.741071463,1.678571463,1.732142806,1.397932887,57744400
14-06-1989,1.75,1.794642806,1.723214269,1.772321463,1.430359125,62826400
15-06-1989,1.767857194,1.776785731,1.696428537,1.696428537,1.369109869,40350800
16-06-1989,1.598214269,1.625,1.553571463,1.589285731,1.282639384,135500400
19-06-1989,1.589285731,1.598214269,1.553571463,1.571428537,1.268227458,45780000
20-06-1989,1.571428537,1.571428537,1.508928537,1.535714269,1.239404559,33633600
21-06-1989,1.535714269,1.553571463,1.508928537,1.517857194,1.22499299,32466000
22-06-1989,1.517857194,1.5625,1.5,1.544642806,1.246610165,34300000
23-06-1989,1.544642806,1.580357194,1.544642806,1.566964269,1.264625192,30973600
26-06-1989,1.571428537,1.571428537,1.544642806,1.553571463,1.253816009,45959200
27-06-1989,1.5625,1.580357194,1.517857194,1.522321463,1.228595376,26446000
28-06-1989,1.508928537,1.508928537,1.464285731,1.491071463,1.20337534,64257200
29-06-1989,1.464285731,1.473214269,1.428571463,1.450892806,1.170948982,58380000
30-06-1989,1.446428537,1.491071463,1.410714269,1.473214269,1.18896389,41185200
03-07-1989,1.491071463,1.491071463,1.455357194,1.455357194,1.174551845,12087600
05-07-1989,1.446428537,1.455357194,1.428571463,1.446428537,1.167346001,29789200
06-07-1989,1.455357194,1.491071463,1.4375,1.473214269,1.18896389,43481200
07-07-1989,1.473214269,1.5,1.446428537,1.473214269,1.18896389,26527200
10-07-1989,1.464285731,1.473214269,1.428571463,1.446428537,1.167346001,50923600
11-07-1989,1.455357194,1.464285731,1.419642806,1.419642806,1.145728588,60981200
12-07-1989,1.419642806,1.4375,1.410714269,1.428571463,1.15293479,31032400
13-07-1989,1.428571463,1.464285731,1.410714269,1.450892806,1.170948982,56358400
14-07-1989,1.455357194,1.464285731,1.419642806,1.455357194,1.174551845,64330000
17-07-1989,1.455357194,1.473214269,1.419642806,1.455357194,1.174551845,32723600
18-07-1989,1.455357194,1.455357194,1.383928537,1.401785731,1.1313169,119327600
19-07-1989,1.410714269,1.455357194,1.392857194,1.446428537,1.167346001,59743600
20-07-1989,1.455357194,1.473214269,1.419642806,1.428571463,1.15293479,59018400
21-07-1989,1.419642806,1.428571463,1.392857194,1.428571463,1.15293479,34871200
24-07-1989,1.419642806,1.419642806,1.401785731,1.401785731,1.1313169,28996800
25-07-1989,1.401785731,1.419642806,1.357142806,1.383928537,1.116905093,52460800
26-07-1989,1.366071463,1.375,1.348214269,1.366071463,1.102493644,58436000
27-07-1989,1.366071463,1.410714269,1.357142806,1.401785731,1.1313169,43268400
28-07-1989,1.401785731,1.419642806,1.392857194,1.40625,1.134919882,29834000
31-07-1989,1.401785731,1.428571463,1.392857194,1.419642806,1.145728588,27966400
01-08-1989,1.419642806,1.4375,1.401785731,1.424107194,1.149331212,34885200
02-08-1989,1.419642806,1.446428537,1.410714269,1.446428537,1.167346001,25351200
03-08-1989,1.446428537,1.482142806,1.446428537,1.473214269,1.18896389,43234800
04-08-1989,1.473214269,1.526785731,1.46875,1.526785731,1.232198834,45838800
07-08-1989,1.535714269,1.571428537,1.522321463,1.5625,1.261021852,42053200
08-08-1989,1.553571463,1.598214269,1.553571463,1.575892806,1.271830797,51548000
09-08-1989,1.571428537,1.633928537,1.566964269,1.571428537,1.268227458,48790000
10-08-1989,1.571428537,1.571428537,1.526785731,1.544642806,1.246610165,38091200
11-08-1989,1.571428537,1.571428537,1.473214269,1.495535731,1.206978679,57520400
14-08-1989,1.482142806,1.5,1.446428537,1.455357194,1.174551845,25706800
15-08-1989,1.455357194,1.482142806,1.455357194,1.477678537,1.192566752,40933200
16-08-1989,1.482142806,1.491071463,1.428571463,1.441964269,1.163742542,30133600
17-08-1989,1.4375,1.473214269,1.428571463,1.464285731,1.181757927,38329200
18-08-1989,1.491071463,1.517857194,1.482142806,1.508928537,1.21778667,21016800
21-08-1989,1.508928537,1.544642806,1.5,1.508928537,1.220674992,34456800
22-08-1989,1.5,1.535714269,1.5,1.53125,1.238732338,27958000
23-08-1989,1.535714269,1.580357194,1.517857194,1.5625,1.264012218,43411200
24-08-1989,1.5625,1.589285731,1.553571463,1.575892806,1.274846792,40731600
25-08-1989,1.571428537,1.607142806,1.571428537,1.598214269,1.292904139,40348000
28-08-1989,1.589285731,1.607142806,1.571428537,1.598214269,1.292904139,20414800
29-08-1989,1.598214269,1.607142806,1.5625,1.575892806,1.274846792,44226000
30-08-1989,1.571428537,1.598214269,1.571428537,1.589285731,1.285681248,29024800
31-08-1989,1.589285731,1.607142806,1.580357194,1.589285731,1.285681248,14072800
01-09-1989,1.589285731,1.598214269,1.580357194,1.59375,1.289292812,18530400
05-09-1989,1.589285731,1.620535731,1.589285731,1.598214269,1.292904139,28705600
06-09-1989,1.598214269,1.602678537,1.571428537,1.598214269,1.292904139,21688800
07-09-1989,1.598214269,1.625,1.598214269,1.598214269,1.292904139,28473200
08-09-1989,1.598214269,1.616071463,1.589285731,1.607142806,1.300127268,13958000
11-09-1989,1.598214269,1.642857194,1.589285731,1.633928537,1.321795702,24648400
12-09-1989,1.625,1.669642806,1.607142806,1.642857194,1.329018712,25897200
13-09-1989,1.651785731,1.665178537,1.607142806,1.607142806,1.300127268,32172000
14-09-1989,1.607142806,1.616071463,1.589285731,1.598214269,1.292904139,32821600
15-09-1989,1.607142806,1.616071463,1.580357194,1.607142806,1.300127268,31217200
18-09-1989,1.589285731,1.607142806,1.571428537,1.571428537,1.271235466,15789200
19-09-1989,1.580357194,1.589285731,1.535714269,1.544642806,1.249566317,20199200
20-09-1989,1.571428537,1.607142806,1.5625,1.59375,1.289292812,29537200
21-09-1989,1.607142806,1.642857194,1.580357194,1.598214269,1.292904139,50240400
22-09-1989,1.598214269,1.616071463,1.580357194,1.602678537,1.296515822,18124400
25-09-1989,1.598214269,1.633928537,1.598214269,1.616071463,1.307350159,34039600
26-09-1989,1.607142806,1.625,1.598214269,1.616071463,1.307350159,19331200
27-09-1989,1.580357194,1.611607194,1.571428537,1.598214269,1.292904139,22531600
28-09-1989,1.607142806,1.633928537,1.607142806,1.625,1.31457293,19854800
29-09-1989,1.616071463,1.625,1.589285731,1.589285731,1.285681248,17452400
02-10-1989,1.589285731,1.598214269,1.5625,1.584821463,1.282069921,34350400
03-10-1989,1.580357194,1.589285731,1.540178537,1.558035731,1.260401368,42624400
04-10-1989,1.5625,1.59375,1.553571463,1.580357194,1.278458238,39793600
05-10-1989,1.589285731,1.660714269,1.580357194,1.625,1.31457293,61320000
06-10-1989,1.651785731,1.723214269,1.642857194,1.71875,1.390413284,90426000
09-10-1989,1.714285731,1.776785731,1.696428537,1.767857194,1.430139661,48888000
10-10-1989,1.776785731,1.799107194,1.732142806,1.767857194,1.430139661,71780800
11-10-1989,1.741071463,1.758928537,1.714285731,1.745535731,1.412082553,39239200
12-10-1989,1.75,1.758928537,1.732142806,1.741071463,1.408470869,20661200
13-10-1989,1.741071463,1.767857194,1.607142806,1.633928537,1.321795702,50279600
16-10-1989,1.598214269,1.669642806,1.517857194,1.669642806,1.350687861,106229200
17-10-1989,1.642857194,1.741071463,1.607142806,1.6875,1.365134001,62510000
18-10-1989,1.660714269,1.723214269,1.642857194,1.723214269,1.394025445,36008000
19-10-1989,1.723214269,1.767857194,1.723214269,1.741071463,1.408470869,27974800
20-10-1989,1.705357194,1.758928537,1.696428537,1.714285731,1.386802077,65377200
23-10-1989,1.714285731,1.723214269,1.651785731,1.669642806,1.350687861,30489200
24-10-1989,1.651785731,1.732142806,1.616071463,1.700892806,1.375967503,54110000
25-10-1989,1.705357194,1.705357194,1.651785731,1.660714269,1.343464971,29786400
26-10-1989,1.625,1.660714269,1.607142806,1.616071463,1.307350159,42316400
27-10-1989,1.616071463,1.633928537,1.589285731,1.616071463,1.307350159,32354000
30-10-1989,1.625,1.642857194,1.607142806,1.633928537,1.321795702,21744800
31-10-1989,1.633928537,1.660714269,1.625,1.660714269,1.343464971,22999200
01-11-1989,1.651785731,1.669642806,1.633928537,1.647321463,1.332630157,15296400
02-11-1989,1.607142806,1.607142806,1.535714269,1.571428537,1.271235466,113167600
03-11-1989,1.571428537,1.589285731,1.544642806,1.544642806,1.249566317,43663200
06-11-1989,1.553571463,1.571428537,1.535714269,1.544642806,1.249566317,30772000
07-11-1989,1.544642806,1.589285731,1.544642806,1.571428537,1.271235466,37830800
08-11-1989,1.580357194,1.616071463,1.580357194,1.607142806,1.300127268,35658000
09-11-1989,1.607142806,1.642857194,1.589285731,1.642857194,1.329018712,22047200
10-11-1989,1.633928537,1.678571463,1.633928537,1.669642806,1.350687861,16214800
13-11-1989,1.660714269,1.6875,1.660714269,1.660714269,1.343464971,17004400
14-11-1989,1.660714269,1.669642806,1.589285731,1.598214269,1.292904139,21095200
15-11-1989,1.607142806,1.616071463,1.571428537,1.580357194,1.278458238,24446800
16-11-1989,1.589285731,1.598214269,1.5625,1.598214269,1.292904139,24141600
17-11-1989,1.589285731,1.616071463,1.589285731,1.598214269,1.296091199,22139600
20-11-1989,1.607142806,1.625,1.589285731,1.616071463,1.310572743,27017200
21-11-1989,1.616071463,1.660714269,1.616071463,1.616071463,1.310572743,35061600
22-11-1989,1.625,1.633928537,1.589285731,1.598214269,1.296091199,24486000
24-11-1989,1.598214269,1.607142806,1.598214269,1.598214269,1.296091199,6963600
27-11-1989,1.598214269,1.616071463,1.5625,1.571428537,1.27436924,26286400
28-11-1989,1.5625,1.580357194,1.526785731,1.575892806,1.277989388,33843600
29-11-1989,1.553571463,1.580357194,1.517857194,1.571428537,1.27436924,38236800
30-11-1989,1.5625,1.589285731,1.553571463,1.580357194,1.281609535,15862000
01-12-1989,1.589285731,1.607142806,1.558035731,1.571428537,1.27436924,36556800
04-12-1989,1.5625,1.625,1.5625,1.616071463,1.310572743,24340400
05-12-1989,1.616071463,1.633928537,1.589285731,1.607142806,1.303331971,30441600
06-12-1989,1.607142806,1.616071463,1.464285731,1.526785731,1.238165498,83745200
07-12-1989,1.508928537,1.544642806,1.5,1.526785731,1.238165498,44604000
08-12-1989,1.517857194,1.535714269,1.473214269,1.491071463,1.209202409,63145600
11-12-1989,1.464285731,1.482142806,1.370535731,1.401785731,1.136795044,162503600
12-12-1989,1.401785731,1.410714269,1.25,1.285714269,1.042665839,256354000
13-12-1989,1.285714269,1.303571463,1.267857194,1.285714269,1.042665839,97440000
14-12-1989,1.276785731,1.290178537,1.232142806,1.245535731,1.010082603,76188000
15-12-1989,1.241071463,1.25,1.160714269,1.205357194,0.977499008,129542000
18-12-1989,1.205357194,1.25,1.205357194,1.241071463,1.006461859,76801200
19-12-1989,1.232142806,1.267857194,1.232142806,1.25,1.01370275,62798400
20-12-1989,1.276785731,1.294642806,1.258928537,1.276785731,1.035424709,44497600
21-12-1989,1.276785731,1.294642806,1.267857194,1.294642806,1.049906015,76202000
22-12-1989,1.294642806,1.330357194,1.285714269,1.303571463,1.057147145,46146800
26-12-1989,1.3125,1.3125,1.258928537,1.267857194,1.028184533,33821200
27-12-1989,1.267857194,1.276785731,1.25,1.254464269,1.017323017,64251600
28-12-1989,1.25,1.258928537,1.223214269,1.236607194,1.002841473,37814000
29-12-1989,1.241071463,1.276785731,1.227678537,1.258928537,1.020943642,38102400
02-01-1990,1.258928537,1.339285731,1.25,1.330357194,1.078869462,45799600
03-01-1990,1.357142806,1.357142806,1.339285731,1.339285731,1.086110592,51998800
04-01-1990,1.366071463,1.383928537,1.330357194,1.34375,1.089730024,55378400
05-01-1990,1.348214269,1.366071463,1.321428537,1.348214269,1.09335041,30828000
08-01-1990,1.339285731,1.357142806,1.321428537,1.357142806,1.100591421,25393200
09-01-1990,1.357142806,1.357142806,1.321428537,1.34375,1.089730024,21534800
10-01-1990,1.34375,1.34375,1.276785731,1.285714269,1.042665839,49929600
11-01-1990,1.294642806,1.294642806,1.232142806,1.232142806,0.999221027,52763200
12-01-1990,1.223214269,1.241071463,1.205357194,1.232142806,0.999221027,42974400
15-01-1990,1.232142806,1.276785731,1.223214269,1.223214269,0.991980374,40434800
16-01-1990,1.196428537,1.25,1.169642806,1.245535731,1.010082603,53561200
17-01-1990,1.241071463,1.241071463,1.178571463,1.1875,0.963017762,49324800
18-01-1990,1.178571463,1.196428537,1.151785731,1.15625,0.937674999,68322800
19-01-1990,1.205357194,1.232142806,1.196428537,1.223214269,0.991980374,66284400
22-01-1990,1.214285731,1.232142806,1.1875,1.1875,0.963017762,36402800
23-01-1990,1.205357194,1.223214269,1.178571463,1.205357194,0.977499008,35218400
24-01-1990,1.160714269,1.223214269,1.151785731,1.214285731,0.984739721,42448000
25-01-1990,1.223214269,1.241071463,1.214285731,1.21875,0.988360047,27885200
26-01-1990,1.214285731,1.214285731,1.151785731,1.169642806,0.948536456,45312400
29-01-1990,1.178571463,1.196428537,1.147321463,1.1875,0.963017762,29982400
30-01-1990,1.1875,1.232142806,1.178571463,1.214285731,0.984739721,29111600
31-01-1990,1.232142806,1.241071463,1.178571463,1.214285731,0.984739721,35985600
01-02-1990,1.232142806,1.236607194,1.196428537,1.200892806,0.973878443,29268400
02-02-1990,1.1875,1.241071463,1.1875,1.223214269,0.991980374,29618400
05-02-1990,1.223214269,1.258928537,1.214285731,1.25,1.01370275,25438000
06-02-1990,1.241071463,1.25,1.214285731,1.241071463,1.006461859,18480000
07-02-1990,1.178571463,1.214285731,1.160714269,1.1875,0.963017762,78111600
08-02-1990,1.1875,1.196428537,1.151785731,1.178571463,0.955776513,46659200
09-02-1990,1.196428537,1.232142806,1.1875,1.223214269,0.991980374,42019600
12-02-1990,1.223214269,1.232142806,1.205357194,1.214285731,0.984739721,18729200
13-02-1990,1.214285731,1.25,1.205357194,1.232142806,0.999221027,25541600
14-02-1990,1.232142806,1.241071463,1.205357194,1.223214269,0.991980374,24015600
15-02-1990,1.205357194,1.223214269,1.196428537,1.223214269,0.991980374,24491600
16-02-1990,1.223214269,1.232142806,1.205357194,1.205357194,0.980649769,31802400
20-02-1990,1.196428537,1.205357194,1.178571463,1.196428537,0.973385394,30811200
21-02-1990,1.169642806,1.223214269,1.160714269,1.214285731,0.987913787,43976800
22-02-1990,1.214285731,1.232142806,1.178571463,1.178571463,0.958857238,48795600
23-02-1990,1.169642806,1.196428537,1.169642806,1.1875,0.966121852,37489200
26-02-1990,1.178571463,1.223214269,1.178571463,1.214285731,0.987913787,19902400
27-02-1990,1.214285731,1.223214269,1.196428537,1.196428537,0.973385394,18488400
28-02-1990,1.196428537,1.214285731,1.1875,1.214285731,0.987913787,27333600
01-03-1990,1.196428537,1.241071463,1.1875,1.223214269,0.995177746,50974000
02-03-1990,1.196428537,1.241071463,1.1875,1.205357194,0.980649769,26224800
05-03-1990,1.196428537,1.241071463,1.196428537,1.232142806,1.002441645,45617600
06-03-1990,1.25,1.258928537,1.232142806,1.258928537,1.024234414,39004000
07-03-1990,1.25,1.285714269,1.25,1.263392806,1.027866006,51055200
08-03-1990,1.276785731,1.321428537,1.25,1.3125,1.067818522,55960800
09-03-1990,1.3125,1.339285731,1.294642806,1.316964269,1.071450591,57618400
12-03-1990,1.330357194,1.339285731,1.294642806,1.308035731,1.064186454,40989200
13-03-1990,1.303571463,1.330357194,1.294642806,1.316964269,1.071450591,37144800
14-03-1990,1.3125,1.330357194,1.303571463,1.321428537,1.07508266,25446400
15-03-1990,1.303571463,1.357142806,1.303571463,1.3125,1.067818522,30058000
16-03-1990,1.428571463,1.455357194,1.397321463,1.4375,1.169515491,161190400
19-03-1990,1.446428537,1.517857194,1.428571463,1.513392806,1.231260419,107948400
20-03-1990,1.508928537,1.535714269,1.455357194,1.477678537,1.202203989,97829200
21-03-1990,1.473214269,1.508928537,1.473214269,1.486607194,1.209468007,38183600
22-03-1990,1.491071463,1.508928537,1.455357194,1.455357194,1.184043884,57915200
23-03-1990,1.473214269,1.535714269,1.464285731,1.508928537,1.227628112,56996800
26-03-1990,1.517857194,1.549107194,1.5,1.508928537,1.227628112,32015200
27-03-1990,1.5,1.508928537,1.473214269,1.5,1.220363975,21151200
28-03-1990,1.5,1.504464269,1.464285731,1.473214269,1.198571682,25734800
29-03-1990,1.464285731,1.482142806,1.455357194,1.46875,1.194939494,24222800
30-03-1990,1.428571463,1.464285731,1.428571463,1.4375,1.169515491,55837600
02-04-1990,1.428571463,1.450892806,1.410714269,1.4375,1.169515491,37192400
03-04-1990,1.446428537,1.491071463,1.446428537,1.491071463,1.213099837,34927200
04-04-1990,1.482142806,1.5,1.455357194,1.473214269,1.198571682,37433200
05-04-1990,1.464285731,1.473214269,1.428571463,1.4375,1.169515491,27048000
06-04-1990,1.4375,1.473214269,1.419642806,1.424107194,1.158619165,29559600
09-04-1990,1.419642806,1.482142806,1.410714269,1.46875,1.194939494,26370400
10-04-1990,1.473214269,1.5,1.464285731,1.473214269,1.198571682,32830000
11-04-1990,1.482142806,1.535714269,1.482142806,1.517857194,1.234892368,53289600
12-04-1990,1.535714269,1.571428537,1.517857194,1.544642806,1.256684303,52950800
16-04-1990,1.553571463,1.580357194,1.544642806,1.5625,1.271212459,56722400
17-04-1990,1.544642806,1.553571463,1.526785731,1.544642806,1.256684303,32776800
18-04-1990,1.544642806,1.5625,1.517857194,1.544642806,1.256684303,48361600
19-04-1990,1.491071463,1.540178537,1.428571463,1.4375,1.169515491,120369200
20-04-1990,1.459821463,1.482142806,1.419642806,1.4375,1.169515491,80880800
23-04-1990,1.4375,1.446428537,1.410714269,1.419642806,1.154987574,32088000
24-04-1990,1.428571463,1.446428537,1.375,1.383928537,1.125930905,75933200
25-04-1990,1.383928537,1.392857194,1.366071463,1.383928537,1.125930905,33143600
26-04-1990,1.392857194,1.410714269,1.361607194,1.388392806,1.129562616,35540400
27-04-1990,1.392857194,1.410714269,1.383928537,1.397321463,1.136827111,29103200
30-04-1990,1.401785731,1.419642806,1.392857194,1.40625,1.144091129,34098400
01-05-1990,1.419642806,1.428571463,1.40625,1.415178537,1.151355743,40902400
02-05-1990,1.419642806,1.428571463,1.401785731,1.419642806,1.154987574,33857600
03-05-1990,1.419642806,1.4375,1.419642806,1.428571463,1.162251353,41577200
04-05-1990,1.428571463,1.455357194,1.401785731,1.428571463,1.162251353,42383600
07-05-1990,1.419642806,1.491071463,1.419642806,1.482142806,1.205835938,33997600
08-05-1990,1.464285731,1.5,1.464285731,1.491071463,1.213099837,28114800
09-05-1990,1.486607194,1.5,1.473214269,1.495535731,1.216732144,24309600
10-05-1990,1.491071463,1.491071463,1.446428537,1.477678537,1.202203989,44760800
11-05-1990,1.477678537,1.526785731,1.455357194,1.522321463,1.238524199,53810400
14-05-1990,1.526785731,1.526785731,1.473214269,1.491071463,1.213099837,56596400
15-05-1990,1.477678537,1.5,1.464285731,1.491071463,1.213099837,37346400
16-05-1990,1.491071463,1.491071463,1.464285731,1.486607194,1.209468007,21826000
17-05-1990,1.491071463,1.508928537,1.464285731,1.482142806,1.205835938,38396400
18-05-1990,1.473214269,1.482142806,1.410714269,1.419642806,1.154987574,64615600
21-05-1990,1.410714269,1.428571463,1.383928537,1.410714269,1.150909185,65620800
22-05-1990,1.433035731,1.482142806,1.428571463,1.477678537,1.205541134,75272400
23-05-1990,1.473214269,1.517857194,1.473214269,1.5,1.223751664,51878400
24-05-1990,1.508928537,1.508928537,1.482142806,1.5,1.223751664,37032800
25-05-1990,1.410714269,1.455357194,1.392857194,1.428571463,1.165478587,80830400
29-05-1990,1.428571463,1.473214269,1.401785731,1.464285731,1.194615245,60802000
30-05-1990,1.486607194,1.491071463,1.473214269,1.477678537,1.205541134,69204800
31-05-1990,1.482142806,1.482142806,1.464285731,1.473214269,1.201898813,25771200
01-06-1990,1.477678537,1.5,1.455357194,1.455357194,1.187330723,39309200
04-06-1990,1.455357194,1.464285731,1.419642806,1.455357194,1.187330723,44856000
05-06-1990,1.464285731,1.464285731,1.392857194,1.410714269,1.150909185,74858000
06-06-1990,1.392857194,1.410714269,1.383928537,1.410714269,1.150909185,52936800
07-06-1990,1.410714269,1.419642806,1.375,1.392857194,1.136341095,46608800
08-06-1990,1.375,1.375,1.339285731,1.366071463,1.114488482,83470800
11-06-1990,1.348214269,1.392857194,1.348214269,1.392857194,1.136341095,39474400
12-06-1990,1.397321463,1.446428537,1.383928537,1.446428537,1.180046439,41258000
13-06-1990,1.441964269,1.455357194,1.419642806,1.419642806,1.15819335,34736800
14-06-1990,1.428571463,1.4375,1.401785731,1.419642806,1.15819335,35081200
15-06-1990,1.419642806,1.428571463,1.397321463,1.410714269,1.150909185,36036000
18-06-1990,1.401785731,1.410714269,1.392857194,1.401785731,1.14362514,27848800
19-06-1990,1.392857194,1.419642806,1.370535731,1.415178537,1.154551625,39306400
20-06-1990,1.424107194,1.4375,1.419642806,1.428571463,1.165478587,38684800
21-06-1990,1.428571463,1.5,1.428571463,1.495535731,1.220110178,52150000
22-06-1990,1.5,1.522321463,1.473214269,1.482142806,1.209183335,70994000
25-06-1990,1.482142806,1.491071463,1.4375,1.473214269,1.201898813,30500400
26-06-1990,1.491071463,1.5,1.441964269,1.450892806,1.183688521,31813600
27-06-1990,1.455357194,1.5,1.4375,1.482142806,1.209183335,24306800
28-06-1990,1.526785731,1.544642806,1.491071463,1.535714269,1.25288856,62484800
29-06-1990,1.535714269,1.602678537,1.526785731,1.598214269,1.303878427,81298000
02-07-1990,1.589285731,1.589285731,1.5625,1.571428537,1.282025456,33852000
03-07-1990,1.566964269,1.589285731,1.5625,1.571428537,1.282025456,24875200
05-07-1990,1.5625,1.580357194,1.544642806,1.553571463,1.267457247,26866000
06-07-1990,1.553571463,1.607142806,1.544642806,1.598214269,1.303878427,52264800
09-07-1990,1.607142806,1.678571463,1.598214269,1.665178537,1.358510256,78864800
10-07-1990,1.678571463,1.696428537,1.669642806,1.678571463,1.369436383,90356000
11-07-1990,1.669642806,1.678571463,1.633928537,1.678571463,1.369436383,61538400
12-07-1990,1.669642806,1.696428537,1.660714269,1.691964269,1.380363345,45617600
13-07-1990,1.696428537,1.705357194,1.669642806,1.669642806,1.362151861,57744400
16-07-1990,1.669642806,1.683035731,1.616071463,1.629464269,1.32937324,44926000
17-07-1990,1.633928537,1.642857194,1.571428537,1.580357194,1.289309859,34213200
18-07-1990,1.589285731,1.607142806,1.535714269,1.59375,1.300235987,72091600
19-07-1990,1.455357194,1.517857194,1.428571463,1.491071463,1.2164675,146496000
20-07-1990,1.5,1.517857194,1.455357194,1.464285731,1.194615245,47961200
23-07-1990,1.464285731,1.491071463,1.428571463,1.482142806,1.209183335,67547200
24-07-1990,1.5,1.508928537,1.464285731,1.504464269,1.227393866,48479200
25-07-1990,1.5,1.544642806,1.491071463,1.508928537,1.231035829,26230400
26-07-1990,1.508928537,1.517857194,1.464285731,1.477678537,1.205541134,20084400
27-07-1990,1.473214269,1.491071463,1.446428537,1.477678537,1.205541134,15579200
30-07-1990,1.455357194,1.517857194,1.455357194,1.513392806,1.234678507,21364000
31-07-1990,1.517857194,1.526785731,1.482142806,1.5,1.223751664,24001600
01-08-1990,1.5,1.526785731,1.482142806,1.513392806,1.234678507,23377200
02-08-1990,1.473214269,1.5625,1.473214269,1.553571463,1.267457247,55781600
03-08-1990,1.553571463,1.5625,1.419642806,1.473214269,1.201898813,67242000
06-08-1990,1.392857194,1.446428537,1.375,1.410714269,1.150909185,44914800
07-08-1990,1.4375,1.450892806,1.383928537,1.410714269,1.150909185,49632800
08-08-1990,1.410714269,1.455357194,1.410714269,1.433035731,1.169120193,25634000
09-08-1990,1.4375,1.446428537,1.401785731,1.410714269,1.150909185,24096800
10-08-1990,1.383928537,1.401785731,1.366071463,1.383928537,1.129056931,25676000
13-08-1990,1.357142806,1.428571463,1.352678537,1.424107194,1.161835909,39029200
14-08-1990,1.428571463,1.428571463,1.401785731,1.419642806,1.15819335,24542000
15-08-1990,1.428571463,1.4375,1.401785731,1.401785731,1.14362514,23013200
16-08-1990,1.392857194,1.415178537,1.375,1.375,1.121772289,30973600
17-08-1990,1.375,1.375,1.276785731,1.303571463,1.063498855,61527200
20-08-1990,1.303571463,1.339285731,1.294642806,1.3125,1.074020624,18765600
21-08-1990,1.276785731,1.3125,1.258928537,1.294642806,1.059408069,40261200
22-08-1990,1.321428537,1.321428537,1.245535731,1.254464269,1.026529789,30679600
23-08-1990,1.223214269,1.25,1.196428537,1.232142806,1.008264303,35924000
24-08-1990,1.258928537,1.285714269,1.241071463,1.267857194,1.037489653,18354000
27-08-1990,1.3125,1.357142806,1.294642806,1.348214269,1.103245974,29366400
28-08-1990,1.339285731,1.370535731,1.330357194,1.361607194,1.11420536,20048000
29-08-1990,1.357142806,1.361607194,1.3125,1.330357194,1.088633537,37732800
30-08-1990,1.330357194,1.339285731,1.285714269,1.294642806,1.059408069,30648800
31-08-1990,1.285714269,1.330357194,1.285714269,1.321428537,1.081326962,24864000
04-09-1990,1.303571463,1.339285731,1.303571463,1.321428537,1.081326962,20686400
05-09-1990,1.330357194,1.330357194,1.276785731,1.285714269,1.052101851,16013200
06-09-1990,1.267857194,1.285714269,1.258928537,1.276785731,1.04479599,21907200
07-09-1990,1.267857194,1.3125,1.254464269,1.299107194,1.063061476,14543200
10-09-1990,1.321428537,1.321428537,1.276785731,1.276785731,1.04479599,18995200
11-09-1990,1.285714269,1.290178537,1.205357194,1.214285731,0.993652046,44567600
12-09-1990,1.232142806,1.232142806,1.196428537,1.214285731,0.993652046,25102000
13-09-1990,1.232142806,1.241071463,1.178571463,1.205357194,0.986345768,24315200
14-09-1990,1.196428537,1.223214269,1.1875,1.214285731,0.993652046,28478800
17-09-1990,1.214285731,1.258928537,1.196428537,1.205357194,0.986345768,19418000
18-09-1990,1.205357194,1.205357194,1.178571463,1.191964269,0.975386202,31152800
19-09-1990,1.1875,1.205357194,1.142857194,1.160714269,0.94981426,45614800
20-09-1990,1.151785731,1.151785731,1.116071463,1.129464269,0.924242198,25233600
21-09-1990,1.142857194,1.160714269,1.107142806,1.125,0.920589387,38466400
24-09-1990,1.125,1.125,1.0625,1.080357194,0.884057939,34624800
25-09-1990,1.089285731,1.098214269,1.044642806,1.071428537,0.876751721,39488400
26-09-1990,1.071428537,1.089285731,1.0625,1.0625,0.869445503,23534000
27-09-1990,1.071428537,1.089285731,1,1.008928537,0.825607717,35585200
28-09-1990,1.017857194,1.035714269,0.973214269,1.035714269,0.847526491,44010400
01-10-1990,1.053571463,1.107142806,1.044642806,1.089285731,0.891363919,38914400
02-10-1990,1.107142806,1.142857194,1.053571463,1.058035731,0.865792096,67746000
03-10-1990,1.0625,1.0625,0.955357134,0.964285731,0.789076269,67060000
04-10-1990,0.955357134,1,0.9375,1,0.818301439,53373600
05-10-1990,0.964285731,1.026785731,0.964285731,1,0.818301439,24872400
